timestamp,strike,type,price,strategy_id,status,mode2025-07-22T12:22:09.929913,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:22:39.936697,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:23:09.939386,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-31T12:03:33.523677,SENSEX_80700_PE,BUY_PUT,80911.4,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:03:48.799178,SENSEX_81300_CE,BUY_CALL,81126.43,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:03:53.957993,SENSEX_80800_PE,BUY_PUT,81013.16,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:09.780431,SENSEX_80600_PE,BUY_PUT,80833.36,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:20.208560,SENSEX_81200_CE,BUY_CALL,81029.89,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:25.398821,SENSEX_80700_PE,BUY_PUT,80882.89,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:30.585173,SENSEX_81200_CE,BUY_CALL,81035.8,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:35.689718,SENSEX_80700_PE,BUY_PUT,80935.34,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:40.801333,SENSEX_80600_PE,BUY_PUT,80844.86,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:04:51.008670,SENSEX_81200_CE,BUY_CALL,81038.5,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:06.762696,SENSEX_80700_PE,BUY_PUT,80864.18,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:11.930357,SENSEX_81400_CE,BUY_CALL,81175.42,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:17.076863,SENSEX_80800_PE,BUY_PUT,81002.43,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:27.679868,SENSEX_80600_PE,BUY_PUT,80811.0,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:32.957005,SENSEX_81200_CE,BUY_CALL,80991.54,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:43.556117,SENSEX_80700_PE,BUY_PUT,80879.92,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:48.812285,SENSEX_81300_CE,BUY_CALL,81093.21,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:05:59.298922,SENSEX_80700_PE,BUY_PUT,80858.44,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:04.549379,SENSEX_81200_CE,BUY_CALL,81047.07,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:09.651266,SENSEX_80700_PE,BUY_PUT,80933.06,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:19.878797,SENSEX_81400_CE,BUY_CALL,81152.56,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:25.175401,SENSEX_80800_PE,BUY_PUT,81009.62,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:30.511606,SENSEX_81400_CE,BUY_CALL,81161.51,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:35.797595,SENSEX_80700_PE,BUY_PUT,80928.42,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:46.376746,SENSEX_80600_PE,BUY_PUT,80831.93,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:06:56.589371,SENSEX_81400_CE,BUY_CALL,81181.79,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:01.707432,SENSEX_80700_PE,BUY_PUT,80876.63,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:11.938699,SENSEX_81200_CE,BUY_CALL,81025.84,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:22.130460,SENSEX_81300_CE,BUY_CALL,81118.02,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:37.723311,SENSEX_80700_PE,BUY_PUT,80877.57,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:42.821238,SENSEX_81400_CE,BUY_CALL,81188.5,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:47.942248,SENSEX_80600_PE,BUY_PUT,80807.95,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:07:53.301770,SENSEX_81100_CE,BUY_CALL,80922.6,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:08.674355,SENSEX_81200_CE,BUY_CALL,80983.39,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:13.860836,SENSEX_80700_PE,BUY_PUT,80900.04,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:24.252514,SENSEX_81300_CE,BUY_CALL,81093.0,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:34.844210,SENSEX_80700_PE,BUY_PUT,80910.82,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:40.117815,SENSEX_81200_CE,BUY_CALL,81017.05,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:45.411720,SENSEX_80700_PE,BUY_PUT,80925.67,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:50.639213,SENSEX_81300_CE,BUY_CALL,81142.44,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:08:55.930851,SENSEX_80700_PE,BUY_PUT,80926.82,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:01.107437,SENSEX_81400_CE,BUY_CALL,81176.52,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:06.196257,SENSEX_80900_PE,BUY_PUT,81094.36,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:11.317537,SENSEX_80700_PE,BUY_PUT,80935.72,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:16.518737,SENSEX_81400_CE,BUY_CALL,81197.44,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:21.615097,SENSEX_80700_PE,BUY_PUT,80929.14,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:26.695296,SENSEX_81400_CE,BUY_CALL,81187.27,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:09:47.661807,SENSEX_80600_PE,BUY_PUT,80801.3,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:03.355014,SENSEX_81200_CE,BUY_CALL,81028.15,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:08.657337,SENSEX_80700_PE,BUY_PUT,80885.68,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:24.496213,SENSEX_81300_CE,BUY_CALL,81083.82,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:29.777482,SENSEX_80700_PE,BUY_PUT,80946.55,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:34.982996,SENSEX_81300_CE,BUY_CALL,81101.96,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:40.221557,SENSEX_80700_PE,BUY_PUT,80882.52,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:10:56.221990,SENSEX_81100_CE,BUY_CALL,80921.86,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:11:01.439356,SENSEX_81400_CE,BUY_CALL,81196.55,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:11:11.700563,SENSEX_80900_PE,BUY_PUT,81052.13,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:11:32.458057,SENSEX_81300_CE,BUY_CALL,81102.91,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:11:37.708816,SENSEX_80800_PE,BUY_PUT,80990.75,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:11:42.941854,SENSEX_81300_CE,BUY_CALL,81100.31,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:11:48.261157,SENSEX_81400_CE,BUY_CALL,81184.92,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:12:02.817395,SENSEX_80700_PE,BUY_PUT,80931.11,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:12:13.205052,SENSEX_81300_CE,BUY_CALL,81073.51,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:12:43.775766,SENSEX_80600_PE,BUY_PUT,80830.42,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:12:48.875037,SENSEX_81200_CE,BUY_CALL,81004.27,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:12:54.012434,SENSEX_81400_CE,BUY_CALL,81165.34,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:12:59.131547,SENSEX_80800_PE,BUY_PUT,81029.16,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:04.199109,SENSEX_80700_PE,BUY_PUT,80867.24,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:09.275394,SENSEX_81300_CE,BUY_CALL,81093.14,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:14.699036,SENSEX_80800_PE,BUY_PUT,80951.0,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:19.916117,SENSEX_80700_PE,BUY_PUT,80852.0,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:25.151931,SENSEX_81200_CE,BUY_CALL,81019.43,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:30.361386,SENSEX_81400_CE,BUY_CALL,81199.83,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:40.921961,SENSEX_80800_PE,BUY_PUT,81010.52,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:13:56.756899,SENSEX_80600_PE,BUY_PUT,80847.11,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:11.252406,SENSEX_81200_CE,BUY_CALL,81024.41,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:16.483926,SENSEX_80700_PE,BUY_PUT,80874.17,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:21.592747,SENSEX_81200_CE,BUY_CALL,80998.65,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:31.826410,SENSEX_81300_CE,BUY_CALL,81081.31,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:42.011967,SENSEX_80800_PE,BUY_PUT,81024.09,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:47.105338,SENSEX_81300_CE,BUY_CALL,81147.39,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:14:52.225443,SENSEX_80800_PE,BUY_PUT,81029.95,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:02.542736,SENSEX_80700_PE,BUY_PUT,80906.95,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:12.756686,SENSEX_81300_CE,BUY_CALL,81119.51,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:23.284139,SENSEX_80700_PE,BUY_PUT,80876.75,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:28.507454,SENSEX_81300_CE,BUY_CALL,81132.36,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:33.759368,SENSEX_80700_PE,BUY_PUT,80878.34,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:38.977676,SENSEX_81300_CE,BUY_CALL,81111.45,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:49.444180,SENSEX_81400_CE,BUY_CALL,81155.71,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:15:59.789865,SENSEX_80800_PE,BUY_PUT,81047.44,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:05.075693,SENSEX_80700_PE,BUY_PUT,80866.28,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:15.579798,SENSEX_81300_CE,BUY_CALL,81149.38,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:31.030184,SENSEX_80800_PE,BUY_PUT,80960.57,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:36.159612,SENSEX_81300_CE,BUY_CALL,81099.9,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:41.271059,SENSEX_80800_PE,BUY_PUT,81007.18,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:46.512500,SENSEX_81300_CE,BUY_CALL,81133.89,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:16:51.636316,SENSEX_80800_PE,BUY_PUT,81047.15,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:17:01.860110,SENSEX_80700_PE,BUY_PUT,80887.61,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:17:06.966698,SENSEX_81300_CE,BUY_CALL,81146.74,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:17:12.141906,SENSEX_80900_PE,BUY_PUT,81055.42,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:17:17.363201,SENSEX_81400_CE,BUY_CALL,81152.72,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:17:22.560089,SENSEX_80800_PE,BUY_PUT,81010.33,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:18:19.516715,SENSEX_81300_CE,BUY_CALL,81083.45,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:18:24.745404,SENSEX_80700_PE,BUY_PUT,80942.48,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:18:35.286674,SENSEX_81300_CE,BUY_CALL,81138.85,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:18:40.502206,SENSEX_80700_PE,BUY_PUT,80924.29,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:18:56.164229,SENSEX_80600_PE,BUY_PUT,80848.88,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:01.530215,SENSEX_81200_CE,BUY_CALL,81021.74,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:06.694740,SENSEX_81400_CE,BUY_CALL,81193.59,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:11.905858,SENSEX_80800_PE,BUY_PUT,80999.65,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:17.152951,SENSEX_81300_CE,BUY_CALL,81115.94,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:22.349512,SENSEX_80700_PE,BUY_PUT,80936.38,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:27.469026,SENSEX_81400_CE,BUY_CALL,81197.62,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:32.569304,SENSEX_80700_PE,BUY_PUT,80945.39,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:19:47.907063,SENSEX_81200_CE,BUY_CALL,80951.63,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:20:13.765891,SENSEX_80700_PE,BUY_PUT,80860.98,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:20:18.868950,SENSEX_81400_CE,BUY_CALL,81183.91,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:20:23.972210,SENSEX_80700_PE,BUY_PUT,80920.44,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:20:44.711003,SENSEX_81100_CE,BUY_CALL,80940.22,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:20:49.989890,SENSEX_81300_CE,BUY_CALL,81088.18,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:20:55.249501,SENSEX_80700_PE,BUY_PUT,80851.17,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:00.513161,SENSEX_81200_CE,BUY_CALL,81048.6,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:05.788979,SENSEX_81400_CE,BUY_CALL,81177.16,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:11.053415,SENSEX_80800_PE,BUY_PUT,80992.76,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:16.326293,SENSEX_80600_PE,BUY_PUT,80811.09,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:21.572874,SENSEX_81400_CE,BUY_CALL,81194.92,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:31.998546,SENSEX_80700_PE,BUY_PUT,80879.04,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:37.175235,SENSEX_81200_CE,BUY_CALL,80986.9,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:42.392331,SENSEX_81300_CE,BUY_CALL,81075.81,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:47.617260,SENSEX_80700_PE,BUY_PUT,80880.09,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:52.862215,SENSEX_81200_CE,BUY_CALL,80981.83,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:21:58.118441,SENSEX_81400_CE,BUY_CALL,81169.14,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:22:03.437294,SENSEX_80800_PE,BUY_PUT,81003.6,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:22:08.643212,SENSEX_80700_PE,BUY_PUT,80909.45,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T12:22:13.789670,SENSEX_81200_CE,BUY_CALL,81015.93,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
